,duration,pdays,previous,poutcome,emp.var.rate,euribor3m,nr.employed,y
31448,147,999,1,failure,-1.8,1.334,5099.1,no
31449,265,999,1,failure,-1.8,1.334,5099.1,no
31450,57,999,1,failure,-1.8,1.334,5099.1,no
31451,246,999,1,failure,-1.8,1.334,5099.1,no
31452,82,999,1,failure,-1.8,1.334,5099.1,no
31453,328,999,0,nonexistent,-1.8,1.334,5099.1,no
31454,151,999,0,nonexistent,-1.8,1.334,5099.1,no
31455,85,999,0,nonexistent,-1.8,1.334,5099.1,no
31456,345,999,0,nonexistent,-1.8,1.334,5099.1,no
31457,168,999,0,nonexistent,-1.8,1.334,5099.1,no
31458,239,999,0,nonexistent,-1.8,1.334,5099.1,no
31459,169,999,0,nonexistent,-1.8,1.334,5099.1,no
31460,358,999,1,failure,-1.8,1.334,5099.1,no
31461,116,999,2,failure,-1.8,1.334,5099.1,no
31462,222,999,1,failure,-1.8,1.334,5099.1,no
31463,1489,999,0,nonexistent,-1.8,1.334,5099.1,yes
31464,349,999,1,failure,-1.8,1.334,5099.1,no
31465,102,999,0,nonexistent,-1.8,1.334,5099.1,no
31466,593,999,1,failure,-1.8,1.334,5099.1,no
31467,1347,999,1,failure,-1.8,1.334,5099.1,yes
31468,69,999,0,nonexistent,-1.8,1.334,5099.1,no
31469,307,999,0,nonexistent,-1.8,1.334,5099.1,no
31470,242,999,2,failure,-1.8,1.334,5099.1,no
31471,143,999,1,failure,-1.8,1.334,5099.1,no
31472,129,999,0,nonexistent,-1.8,1.334,5099.1,no
31473,320,999,0,nonexistent,-1.8,1.334,5099.1,no
31474,290,999,0,nonexistent,-1.8,1.334,5099.1,no
31475,206,999,0,nonexistent,-1.8,1.334,5099.1,no
31476,270,999,1,failure,-1.8,1.334,5099.1,no
31477,1369,999,0,nonexistent,-1.8,1.334,5099.1,no
31478,456,999,0,nonexistent,-1.8,1.334,5099.1,no
31479,17,999,2,failure,-1.8,1.334,5099.1,no
31480,231,999,1,failure,-1.8,1.334,5099.1,no
31481,293,999,0,nonexistent,-1.8,1.334,5099.1,no
31482,215,999,2,failure,-1.8,1.334,5099.1,no
31483,273,999,0,nonexistent,-1.8,1.334,5099.1,no
31484,804,9,1,success,-1.8,1.334,5099.1,no
31485,606,999,0,nonexistent,-1.8,1.334,5099.1,no
31486,142,999,0,nonexistent,-1.8,1.334,5099.1,no
31487,217,999,1,failure,-1.8,1.334,5099.1,no
31488,261,999,0,nonexistent,-1.8,1.334,5099.1,no
31489,309,999,1,failure,-1.8,1.334,5099.1,no
31490,232,999,1,failure,-1.8,1.334,5099.1,no
31491,152,999,1,failure,-1.8,1.334,5099.1,no
31492,335,999,0,nonexistent,-1.8,1.334,5099.1,no
31493,437,999,1,failure,-1.8,1.334,5099.1,no
31494,167,999,0,nonexistent,-1.8,1.334,5099.1,no
31495,140,999,0,nonexistent,-1.8,1.334,5099.1,no
31496,458,999,0,nonexistent,-1.8,1.334,5099.1,no
31497,91,999,0,nonexistent,-1.8,1.334,5099.1,no
31498,284,999,0,nonexistent,-1.8,1.334,5099.1,no
31499,185,999,0,nonexistent,-1.8,1.334,5099.1,no
31500,77,999,0,nonexistent,-1.8,1.334,5099.1,no
31501,467,999,0,nonexistent,-1.8,1.334,5099.1,no
31502,187,999,0,nonexistent,-1.8,1.334,5099.1,no
31503,1074,999,1,failure,-1.8,1.334,5099.1,yes
31504,97,999,0,nonexistent,-1.8,1.334,5099.1,no
31505,362,999,1,failure,-1.8,1.334,5099.1,no
31506,445,999,1,failure,-1.8,1.334,5099.1,no
31507,227,999,0,nonexistent,-1.8,1.334,5099.1,no
31508,281,999,1,failure,-1.8,1.334,5099.1,no
31509,667,999,0,nonexistent,-1.8,1.334,5099.1,yes
31510,686,999,0,nonexistent,-1.8,1.334,5099.1,yes
31511,157,999,1,failure,-1.8,1.334,5099.1,no
31512,22,999,0,nonexistent,-1.8,1.334,5099.1,no
31513,276,999,0,nonexistent,-1.8,1.334,5099.1,no
31514,232,999,0,nonexistent,-1.8,1.334,5099.1,no
31515,117,999,0,nonexistent,-1.8,1.334,5099.1,no
31516,232,999,1,failure,-1.8,1.334,5099.1,no
31517,940,999,0,nonexistent,-1.8,1.334,5099.1,no
31518,337,999,0,nonexistent,-1.8,1.334,5099.1,no
31519,361,999,1,failure,-1.8,1.334,5099.1,no
31520,796,999,0,nonexistent,-1.8,1.334,5099.1,no
31521,606,999,0,nonexistent,-1.8,1.334,5099.1,yes
31522,31,999,1,failure,-1.8,1.327,5099.1,no
31523,55,999,0,nonexistent,-1.8,1.327,5099.1,no
31524,86,999,0,nonexistent,-1.8,1.327,5099.1,no
31525,219,999,0,nonexistent,-1.8,1.327,5099.1,no
31526,25,999,1,failure,-1.8,1.327,5099.1,no
31527,210,999,0,nonexistent,-1.8,1.327,5099.1,no
31528,16,999,0,nonexistent,-1.8,1.327,5099.1,no
31529,113,999,0,nonexistent,-1.8,1.327,5099.1,no
31530,315,999,0,nonexistent,-1.8,1.327,5099.1,no
31531,343,999,0,nonexistent,-1.8,1.327,5099.1,no
31532,175,999,0,nonexistent,-1.8,1.327,5099.1,no
31533,82,999,0,nonexistent,-1.8,1.327,5099.1,no
31534,270,999,0,nonexistent,-1.8,1.327,5099.1,no
31535,83,999,0,nonexistent,-1.8,1.327,5099.1,no
31536,57,999,0,nonexistent,-1.8,1.327,5099.1,no
31537,124,999,0,nonexistent,-1.8,1.327,5099.1,no
31538,240,999,0,nonexistent,-1.8,1.327,5099.1,no
31539,413,999,0,nonexistent,-1.8,1.327,5099.1,no
31540,755,999,1,failure,-1.8,1.327,5099.1,no
31541,106,999,1,failure,-1.8,1.327,5099.1,no
31542,187,999,0,nonexistent,-1.8,1.327,5099.1,no
31543,633,999,0,nonexistent,-1.8,1.327,5099.1,no
31544,247,999,1,failure,-1.8,1.327,5099.1,no
31545,370,999,0,nonexistent,-1.8,1.327,5099.1,no
31546,205,999,0,nonexistent,-1.8,1.327,5099.1,no
31547,51,999,1,failure,-1.8,1.327,5099.1,no
31548,195,999,0,nonexistent,-1.8,1.327,5099.1,no
31549,157,999,1,failure,-1.8,1.327,5099.1,no
31550,531,999,0,nonexistent,-1.8,1.327,5099.1,no
31551,512,999,0,nonexistent,-1.8,1.327,5099.1,no
31552,155,999,0,nonexistent,-1.8,1.327,5099.1,no
31553,263,999,0,nonexistent,-1.8,1.327,5099.1,no
31554,204,999,0,nonexistent,-1.8,1.327,5099.1,no
31555,98,999,2,failure,-1.8,1.327,5099.1,no
31556,82,999,0,nonexistent,-1.8,1.327,5099.1,no
31557,31,999,1,failure,-1.8,1.327,5099.1,no
31558,923,999,0,nonexistent,-1.8,1.327,5099.1,yes
31559,92,999,0,nonexistent,-1.8,1.327,5099.1,no
31560,47,999,0,nonexistent,-1.8,1.327,5099.1,no
31561,22,999,0,nonexistent,-1.8,1.327,5099.1,no
31562,149,999,1,failure,-1.8,1.327,5099.1,no
31563,98,999,0,nonexistent,-1.8,1.327,5099.1,no
31564,62,999,1,failure,-1.8,1.327,5099.1,no
31565,203,999,0,nonexistent,-1.8,1.327,5099.1,no
31566,689,999,0,nonexistent,-1.8,1.327,5099.1,no
31567,102,999,0,nonexistent,-1.8,1.327,5099.1,no
31568,191,999,1,failure,-1.8,1.327,5099.1,no
31569,27,999,1,failure,-1.8,1.327,5099.1,no
31570,203,999,0,nonexistent,-1.8,1.327,5099.1,no
31571,277,999,0,nonexistent,-1.8,1.327,5099.1,no
31572,722,999,0,nonexistent,-1.8,1.327,5099.1,no
31573,449,999,0,nonexistent,-1.8,1.327,5099.1,no
31574,224,999,0,nonexistent,-1.8,1.327,5099.1,no
31575,189,999,0,nonexistent,-1.8,1.327,5099.1,no
31576,45,999,1,failure,-1.8,1.327,5099.1,no
31577,248,999,0,nonexistent,-1.8,1.327,5099.1,no
31578,127,999,0,nonexistent,-1.8,1.327,5099.1,no
31579,189,999,0,nonexistent,-1.8,1.327,5099.1,no
31580,549,999,0,nonexistent,-1.8,1.327,5099.1,no
31581,104,999,1,failure,-1.8,1.327,5099.1,no
31582,85,999,0,nonexistent,-1.8,1.327,5099.1,no
31583,252,999,0,nonexistent,-1.8,1.327,5099.1,no
31584,121,999,1,failure,-1.8,1.327,5099.1,no
31585,197,999,0,nonexistent,-1.8,1.327,5099.1,no
31586,348,999,0,nonexistent,-1.8,1.327,5099.1,no
31587,265,999,1,failure,-1.8,1.327,5099.1,no
31588,333,999,1,failure,-1.8,1.327,5099.1,no
31589,25,999,0,nonexistent,-1.8,1.327,5099.1,no
31590,623,10,1,success,-1.8,1.327,5099.1,yes
31591,84,999,0,nonexistent,-1.8,1.327,5099.1,no
31592,131,999,0,nonexistent,-1.8,1.327,5099.1,no
31593,132,999,1,failure,-1.8,1.327,5099.1,no
31594,104,999,1,failure,-1.8,1.327,5099.1,no
31595,19,999,1,failure,-1.8,1.327,5099.1,no
31596,187,999,0,nonexistent,-1.8,1.327,5099.1,no
31597,197,999,0,nonexistent,-1.8,1.327,5099.1,no
31598,50,999,0,nonexistent,-1.8,1.327,5099.1,no
31599,201,999,0,nonexistent,-1.8,1.327,5099.1,no
31600,171,999,0,nonexistent,-1.8,1.327,5099.1,no
31601,63,999,0,nonexistent,-1.8,1.327,5099.1,no
31602,183,999,0,nonexistent,-1.8,1.327,5099.1,no
31603,113,999,0,nonexistent,-1.8,1.327,5099.1,no
31604,317,999,0,nonexistent,-1.8,1.327,5099.1,no
31605,329,6,1,success,-1.8,1.327,5099.1,no
31606,95,999,0,nonexistent,-1.8,1.327,5099.1,no
31607,144,999,0,nonexistent,-1.8,1.327,5099.1,no
31608,1957,999,0,nonexistent,-1.8,1.327,5099.1,no
31609,556,999,0,nonexistent,-1.8,1.327,5099.1,no
31610,49,999,0,nonexistent,-1.8,1.327,5099.1,no
31611,393,999,1,failure,-1.8,1.327,5099.1,no
31612,383,999,0,nonexistent,-1.8,1.327,5099.1,no
31613,141,999,0,nonexistent,-1.8,1.327,5099.1,no
31614,70,999,1,failure,-1.8,1.327,5099.1,no
31615,327,999,0,nonexistent,-1.8,1.327,5099.1,no
31616,375,999,0,nonexistent,-1.8,1.327,5099.1,no
31617,101,999,0,nonexistent,-1.8,1.327,5099.1,no
31618,46,999,0,nonexistent,-1.8,1.327,5099.1,no
31619,146,999,1,failure,-1.8,1.327,5099.1,no
31620,184,999,1,failure,-1.8,1.327,5099.1,no
31621,176,999,0,nonexistent,-1.8,1.327,5099.1,no
31622,148,999,1,failure,-1.8,1.327,5099.1,no
31623,429,999,1,failure,-1.8,1.327,5099.1,no
31624,213,999,0,nonexistent,-1.8,1.327,5099.1,no
31625,402,999,0,nonexistent,-1.8,1.327,5099.1,no
31626,155,999,1,failure,-1.8,1.327,5099.1,no
31627,130,999,0,nonexistent,-1.8,1.327,5099.1,no
31628,155,999,0,nonexistent,-1.8,1.327,5099.1,no
31629,290,999,0,nonexistent,-1.8,1.327,5099.1,no
31630,107,999,1,failure,-1.8,1.327,5099.1,no
31631,87,999,0,nonexistent,-1.8,1.327,5099.1,no
31632,754,999,0,nonexistent,-1.8,1.327,5099.1,no
31633,29,999,0,nonexistent,-1.8,1.327,5099.1,no
31634,345,999,0,nonexistent,-1.8,1.327,5099.1,no
31635,48,999,0,nonexistent,-1.8,1.327,5099.1,no
31636,92,999,0,nonexistent,-1.8,1.327,5099.1,no
31637,193,999,0,nonexistent,-1.8,1.327,5099.1,no
31638,149,999,1,failure,-1.8,1.327,5099.1,no
31639,252,999,1,failure,-1.8,1.327,5099.1,no
31640,69,999,1,failure,-1.8,1.327,5099.1,no
31641,198,999,1,failure,-1.8,1.327,5099.1,no
31642,63,999,1,failure,-1.8,1.327,5099.1,no
31643,172,999,1,failure,-1.8,1.327,5099.1,no
31644,83,999,0,nonexistent,-1.8,1.327,5099.1,no
31645,462,999,0,nonexistent,-1.8,1.327,5099.1,no
31646,397,999,2,failure,-1.8,1.327,5099.1,no
31647,229,999,0,nonexistent,-1.8,1.327,5099.1,no
31648,1046,999,0,nonexistent,-1.8,1.327,5099.1,yes
31649,1145,999,1,failure,-1.8,1.327,5099.1,no
31650,159,999,1,failure,-1.8,1.327,5099.1,no
31651,56,999,1,failure,-1.8,1.327,5099.1,no
31652,1148,999,0,nonexistent,-1.8,1.327,5099.1,yes
31653,609,999,0,nonexistent,-1.8,1.327,5099.1,no
31654,133,999,0,nonexistent,-1.8,1.327,5099.1,no
31655,502,999,2,failure,-1.8,1.327,5099.1,no
31656,162,999,0,nonexistent,-1.8,1.327,5099.1,no
31657,855,999,1,failure,-1.8,1.327,5099.1,yes
31658,542,999,0,nonexistent,-1.8,1.327,5099.1,yes
31659,91,999,1,failure,-1.8,1.327,5099.1,no
31660,245,999,0,nonexistent,-1.8,1.327,5099.1,no
31661,123,999,0,nonexistent,-1.8,1.327,5099.1,no
31662,40,999,0,nonexistent,-1.8,1.327,5099.1,no
31663,234,999,1,failure,-1.8,1.327,5099.1,no
31664,126,999,0,nonexistent,-1.8,1.327,5099.1,no
31665,609,11,1,success,-1.8,1.327,5099.1,yes
31666,219,999,0,nonexistent,-1.8,1.327,5099.1,no
31667,128,999,0,nonexistent,-1.8,1.327,5099.1,no
31668,93,999,1,failure,-1.8,1.327,5099.1,no
31669,189,6,2,success,-1.8,1.327,5099.1,no
31670,217,999,0,nonexistent,-1.8,1.327,5099.1,no
31671,302,999,1,failure,-1.8,1.327,5099.1,no
31672,223,999,0,nonexistent,-1.8,1.327,5099.1,no
31673,102,999,0,nonexistent,-1.8,1.327,5099.1,no
31674,11,999,0,nonexistent,-1.8,1.327,5099.1,no
31675,1191,999,0,nonexistent,-1.8,1.327,5099.1,no
31676,406,999,0,nonexistent,-1.8,1.327,5099.1,no
31677,36,999,0,nonexistent,-1.8,1.327,5099.1,no
31678,16,999,0,nonexistent,-1.8,1.327,5099.1,no
31679,551,999,1,failure,-1.8,1.327,5099.1,no
31680,158,999,1,failure,-1.8,1.327,5099.1,no
31681,278,999,0,nonexistent,-1.8,1.327,5099.1,no
31682,192,999,1,failure,-1.8,1.327,5099.1,no
31683,79,999,0,nonexistent,-1.8,1.327,5099.1,no
31684,273,999,0,nonexistent,-1.8,1.327,5099.1,no
31685,143,999,1,failure,-1.8,1.327,5099.1,no
31686,346,999,0,nonexistent,-1.8,1.327,5099.1,no
31687,272,999,0,nonexistent,-1.8,1.327,5099.1,no
31688,282,999,0,nonexistent,-1.8,1.327,5099.1,no
31689,147,999,1,failure,-1.8,1.327,5099.1,no
31690,60,999,0,nonexistent,-1.8,1.327,5099.1,no
31691,50,999,1,failure,-1.8,1.327,5099.1,no
31692,239,999,0,nonexistent,-1.8,1.327,5099.1,no
31693,86,999,1,failure,-1.8,1.327,5099.1,no
31694,163,999,0,nonexistent,-1.8,1.327,5099.1,no
31695,356,999,0,nonexistent,-1.8,1.327,5099.1,no
31696,124,999,0,nonexistent,-1.8,1.327,5099.1,no
31697,229,999,0,nonexistent,-1.8,1.327,5099.1,no
31698,208,999,1,failure,-1.8,1.327,5099.1,no
31699,236,999,0,nonexistent,-1.8,1.327,5099.1,no
31700,647,999,1,failure,-1.8,1.327,5099.1,yes
31701,426,999,0,nonexistent,-1.8,1.327,5099.1,no
31702,625,999,0,nonexistent,-1.8,1.327,5099.1,yes
31703,259,999,0,nonexistent,-1.8,1.327,5099.1,no
31704,122,999,1,failure,-1.8,1.327,5099.1,no
31705,574,999,0,nonexistent,-1.8,1.327,5099.1,yes
31706,35,999,0,nonexistent,-1.8,1.327,5099.1,no
31707,213,999,1,failure,-1.8,1.327,5099.1,no
31708,46,999,0,nonexistent,-1.8,1.327,5099.1,no
31709,128,999,0,nonexistent,-1.8,1.327,5099.1,no
31710,93,999,0,nonexistent,-1.8,1.327,5099.1,no
31711,983,999,0,nonexistent,-1.8,1.327,5099.1,yes
31712,49,999,0,nonexistent,-1.8,1.327,5099.1,no
31713,168,999,1,failure,-1.8,1.327,5099.1,no
31714,141,999,0,nonexistent,-1.8,1.327,5099.1,no
31715,31,999,0,nonexistent,-1.8,1.327,5099.1,no
31716,72,999,0,nonexistent,-1.8,1.327,5099.1,no
31717,232,999,0,nonexistent,-1.8,1.327,5099.1,no
31718,199,999,1,failure,-1.8,1.327,5099.1,no
31719,279,999,0,nonexistent,-1.8,1.327,5099.1,no
31720,314,999,0,nonexistent,-1.8,1.327,5099.1,no
31721,282,999,0,nonexistent,-1.8,1.327,5099.1,no
31722,282,999,1,failure,-1.8,1.327,5099.1,no
31723,63,999,0,nonexistent,-1.8,1.327,5099.1,no
31724,391,999,0,nonexistent,-1.8,1.327,5099.1,no
31725,313,999,2,failure,-1.8,1.327,5099.1,no
31726,168,999,0,nonexistent,-1.8,1.327,5099.1,no
31727,199,999,0,nonexistent,-1.8,1.327,5099.1,no
31728,176,999,0,nonexistent,-1.8,1.327,5099.1,no
31729,446,999,1,failure,-1.8,1.327,5099.1,no
31730,275,999,0,nonexistent,-1.8,1.327,5099.1,no
31731,281,999,0,nonexistent,-1.8,1.327,5099.1,no
31732,143,999,0,nonexistent,-1.8,1.327,5099.1,no
31733,362,999,1,failure,-1.8,1.327,5099.1,no
31734,165,999,0,nonexistent,-1.8,1.327,5099.1,no
31735,65,999,0,nonexistent,-1.8,1.327,5099.1,no
31736,320,999,0,nonexistent,-1.8,1.327,5099.1,no
31737,166,999,0,nonexistent,-1.8,1.327,5099.1,no
31738,248,999,0,nonexistent,-1.8,1.327,5099.1,no
31739,170,999,0,nonexistent,-1.8,1.327,5099.1,no
31740,54,999,1,failure,-1.8,1.327,5099.1,no
31741,569,999,1,failure,-1.8,1.327,5099.1,no
31742,220,999,0,nonexistent,-1.8,1.327,5099.1,no
31743,57,999,2,failure,-1.8,1.327,5099.1,no
31744,490,999,0,nonexistent,-1.8,1.327,5099.1,no
31745,59,999,0,nonexistent,-1.8,1.327,5099.1,no
31746,158,999,1,failure,-1.8,1.327,5099.1,no
31747,147,999,0,nonexistent,-1.8,1.327,5099.1,no
31748,195,999,0,nonexistent,-1.8,1.327,5099.1,no
31749,134,999,1,failure,-1.8,1.327,5099.1,no
31750,447,999,1,failure,-1.8,1.327,5099.1,no
31751,304,999,0,nonexistent,-1.8,1.327,5099.1,no
31752,293,999,0,nonexistent,-1.8,1.327,5099.1,no
31753,130,999,2,failure,-1.8,1.327,5099.1,no
31754,1129,999,0,nonexistent,-1.8,1.327,5099.1,yes
31755,41,999,1,failure,-1.8,1.327,5099.1,no
31756,242,999,1,failure,-1.8,1.327,5099.1,no
31757,113,999,0,nonexistent,-1.8,1.327,5099.1,no
31758,263,999,1,failure,-1.8,1.327,5099.1,no
31759,199,999,0,nonexistent,-1.8,1.327,5099.1,no
31760,105,999,1,failure,-1.8,1.327,5099.1,no
31761,332,999,1,failure,-1.8,1.327,5099.1,no
31762,155,999,1,failure,-1.8,1.327,5099.1,no
31763,271,999,0,nonexistent,-1.8,1.327,5099.1,no
31764,142,999,1,failure,-1.8,1.327,5099.1,no
31765,491,999,0,nonexistent,-1.8,1.327,5099.1,no
31766,141,999,0,nonexistent,-1.8,1.327,5099.1,no
31767,176,999,0,nonexistent,-1.8,1.327,5099.1,no
31768,154,999,0,nonexistent,-1.8,1.327,5099.1,no
31769,196,999,1,failure,-1.8,1.327,5099.1,no
31770,290,999,1,failure,-1.8,1.327,5099.1,no
31771,309,999,0,nonexistent,-1.8,1.327,5099.1,no
31772,69,999,0,nonexistent,-1.8,1.327,5099.1,no
31773,275,999,0,nonexistent,-1.8,1.327,5099.1,no
31774,481,999,0,nonexistent,-1.8,1.327,5099.1,yes
31775,355,999,0,nonexistent,-1.8,1.327,5099.1,no
31776,230,999,0,nonexistent,-1.8,1.327,5099.1,no
31777,207,999,0,nonexistent,-1.8,1.327,5099.1,no
31778,326,999,0,nonexistent,-1.8,1.327,5099.1,no
31779,468,999,1,failure,-1.8,1.327,5099.1,no
31780,125,999,1,failure,-1.8,1.327,5099.1,no
31781,118,999,0,nonexistent,-1.8,1.327,5099.1,no
31782,172,999,0,nonexistent,-1.8,1.327,5099.1,no
31783,6,999,0,nonexistent,-1.8,1.327,5099.1,no
31784,188,999,0,nonexistent,-1.8,1.327,5099.1,no
31785,55,999,0,nonexistent,-1.8,1.327,5099.1,no
31786,412,999,0,nonexistent,-1.8,1.327,5099.1,no
31787,245,999,0,nonexistent,-1.8,1.327,5099.1,no
31788,213,999,0,nonexistent,-1.8,1.327,5099.1,no
31789,361,999,0,nonexistent,-1.8,1.327,5099.1,no
31790,160,999,0,nonexistent,-1.8,1.327,5099.1,no
31791,661,999,0,nonexistent,-1.8,1.327,5099.1,yes
31792,51,999,0,nonexistent,-1.8,1.327,5099.1,no
31793,183,999,0,nonexistent,-1.8,1.327,5099.1,no
31794,99,999,0,nonexistent,-1.8,1.327,5099.1,no
31795,110,999,0,nonexistent,-1.8,1.327,5099.1,no
31796,101,999,0,nonexistent,-1.8,1.327,5099.1,no
31797,174,999,1,failure,-1.8,1.327,5099.1,no
31798,66,999,1,failure,-1.8,1.327,5099.1,no
31799,191,999,0,nonexistent,-1.8,1.327,5099.1,no
31800,332,999,0,nonexistent,-1.8,1.327,5099.1,no
31801,162,999,0,nonexistent,-1.8,1.327,5099.1,no
31802,55,999,0,nonexistent,-1.8,1.327,5099.1,no
31803,304,999,1,failure,-1.8,1.327,5099.1,no
31804,141,999,0,nonexistent,-1.8,1.327,5099.1,no
31805,43,999,0,nonexistent,-1.8,1.327,5099.1,no
31806,623,999,0,nonexistent,-1.8,1.327,5099.1,yes
31807,213,999,0,nonexistent,-1.8,1.327,5099.1,no
31808,56,999,0,nonexistent,-1.8,1.327,5099.1,no
31809,219,999,0,nonexistent,-1.8,1.327,5099.1,no
31810,263,999,1,failure,-1.8,1.327,5099.1,no
31811,446,999,1,failure,-1.8,1.327,5099.1,no
31812,267,999,1,failure,-1.8,1.327,5099.1,no
31813,135,999,0,nonexistent,-1.8,1.327,5099.1,no
31814,67,999,1,failure,-1.8,1.327,5099.1,no
31815,228,999,0,nonexistent,-1.8,1.327,5099.1,no
31816,476,999,0,nonexistent,-1.8,1.327,5099.1,yes
31817,118,999,0,nonexistent,-1.8,1.327,5099.1,no
31818,207,999,1,failure,-1.8,1.327,5099.1,no
31819,193,999,0,nonexistent,-1.8,1.327,5099.1,no
31820,247,999,0,nonexistent,-1.8,1.327,5099.1,no
31821,122,999,0,nonexistent,-1.8,1.327,5099.1,no
31822,103,999,1,failure,-1.8,1.327,5099.1,no
31823,67,999,0,nonexistent,-1.8,1.327,5099.1,no
31824,159,999,1,failure,-1.8,1.327,5099.1,no
31825,121,999,0,nonexistent,-1.8,1.327,5099.1,no
31826,182,999,1,failure,-1.8,1.327,5099.1,no
31827,101,999,1,failure,-1.8,1.327,5099.1,no
31828,156,6,1,success,-1.8,1.327,5099.1,no
31829,957,999,0,nonexistent,-1.8,1.327,5099.1,yes
31830,652,999,2,failure,-1.8,1.327,5099.1,no
31831,258,999,0,nonexistent,-1.8,1.327,5099.1,no
31832,72,999,0,nonexistent,-1.8,1.327,5099.1,no
31833,349,999,1,failure,-1.8,1.327,5099.1,no
31834,281,999,0,nonexistent,-1.8,1.327,5099.1,no
31835,104,999,0,nonexistent,-1.8,1.327,5099.1,no
31836,287,999,0,nonexistent,-1.8,1.327,5099.1,no
31837,154,999,1,failure,-1.8,1.327,5099.1,no
31838,193,999,0,nonexistent,-1.8,1.327,5099.1,no
31839,94,999,0,nonexistent,-1.8,1.327,5099.1,no
31840,356,999,1,failure,-1.8,1.327,5099.1,no
31841,122,999,0,nonexistent,-1.8,1.327,5099.1,no
31842,140,999,0,nonexistent,-1.8,1.327,5099.1,no
31843,135,999,0,nonexistent,-1.8,1.327,5099.1,no
31844,97,999,1,failure,-1.8,1.327,5099.1,no
31845,590,999,0,nonexistent,-1.8,1.327,5099.1,no
31846,87,12,1,success,-1.8,1.327,5099.1,no
31847,633,999,0,nonexistent,-1.8,1.327,5099.1,no
31848,92,999,0,nonexistent,-1.8,1.327,5099.1,no
31849,370,1,1,success,-1.8,1.327,5099.1,no
31850,560,999,0,nonexistent,-1.8,1.327,5099.1,no
31851,473,999,0,nonexistent,-1.8,1.327,5099.1,no
31852,352,999,0,nonexistent,-1.8,1.327,5099.1,no
31853,295,999,1,failure,-1.8,1.327,5099.1,no
31854,121,999,0,nonexistent,-1.8,1.327,5099.1,no
31855,360,999,0,nonexistent,-1.8,1.327,5099.1,no
31856,195,999,1,failure,-1.8,1.327,5099.1,no
31857,225,999,1,failure,-1.8,1.327,5099.1,no
31858,166,999,0,nonexistent,-1.8,1.327,5099.1,no
31859,589,999,0,nonexistent,-1.8,1.327,5099.1,no
31860,228,999,0,nonexistent,-1.8,1.327,5099.1,no
31861,101,999,1,failure,-1.8,1.327,5099.1,no
31862,102,999,0,nonexistent,-1.8,1.327,5099.1,no
31863,178,999,0,nonexistent,-1.8,1.327,5099.1,no
31864,235,999,0,nonexistent,-1.8,1.327,5099.1,no
31865,18,999,0,nonexistent,-1.8,1.327,5099.1,no
31866,253,999,1,failure,-1.8,1.327,5099.1,no
31867,347,999,1,failure,-1.8,1.327,5099.1,yes
31868,430,999,1,failure,-1.8,1.327,5099.1,no
31869,100,999,1,failure,-1.8,1.327,5099.1,no
31870,1030,6,1,success,-1.8,1.327,5099.1,yes
31871,45,999,1,failure,-1.8,1.327,5099.1,no
31872,127,999,1,failure,-1.8,1.327,5099.1,no
31873,56,999,1,failure,-1.8,1.327,5099.1,no
31874,1254,999,1,failure,-1.8,1.327,5099.1,no
31875,895,999,1,failure,-1.8,1.327,5099.1,yes
31876,65,999,1,failure,-1.8,1.327,5099.1,no
31877,270,999,0,nonexistent,-1.8,1.327,5099.1,no
31878,325,999,0,nonexistent,-1.8,1.327,5099.1,no
31879,279,999,1,failure,-1.8,1.327,5099.1,no
31880,195,999,0,nonexistent,-1.8,1.327,5099.1,no
31881,539,999,0,nonexistent,-1.8,1.327,5099.1,no
31882,643,999,0,nonexistent,-1.8,1.327,5099.1,no
31883,262,999,0,nonexistent,-1.8,1.327,5099.1,no
31884,54,999,0,nonexistent,-1.8,1.327,5099.1,no
31885,798,999,0,nonexistent,-1.8,1.327,5099.1,yes
31886,115,999,0,nonexistent,-1.8,1.327,5099.1,no
31887,95,999,0,nonexistent,-1.8,1.327,5099.1,no
31888,425,999,1,failure,-1.8,1.327,5099.1,no
31889,153,999,0,nonexistent,-1.8,1.327,5099.1,no
31890,266,999,1,failure,-1.8,1.327,5099.1,no
31891,57,999,0,nonexistent,-1.8,1.327,5099.1,no
31892,33,999,1,failure,-1.8,1.327,5099.1,no
31893,330,999,1,failure,-1.8,1.327,5099.1,no
31894,304,999,1,failure,-1.8,1.327,5099.1,no
31895,308,999,1,failure,-1.8,1.327,5099.1,no
31896,594,999,0,nonexistent,-1.8,1.327,5099.1,yes
31897,373,999,0,nonexistent,-1.8,1.327,5099.1,no
31898,87,999,0,nonexistent,-1.8,1.327,5099.1,no
31899,314,999,0,nonexistent,-1.8,1.327,5099.1,no
31900,50,999,1,failure,-1.8,1.327,5099.1,no
31901,245,999,1,failure,-1.8,1.327,5099.1,no
31902,247,999,1,failure,-1.8,1.327,5099.1,no
31903,437,999,1,failure,-1.8,1.327,5099.1,no
31904,458,999,0,nonexistent,-1.8,1.327,5099.1,no
31905,96,999,1,failure,-1.8,1.327,5099.1,no
31906,253,999,0,nonexistent,-1.8,1.327,5099.1,no
31907,271,999,0,nonexistent,-1.8,1.327,5099.1,no
31908,227,999,0,nonexistent,-1.8,1.327,5099.1,no
31909,582,999,1,failure,-1.8,1.327,5099.1,no
31910,423,999,0,nonexistent,-1.8,1.327,5099.1,no
31911,422,999,0,nonexistent,-1.8,1.327,5099.1,no
31912,49,999,1,failure,-1.8,1.327,5099.1,no
